Date,Open,High,Low,Close,Adj Close,Volume
2010-10-21,2470.72,2482.14,2436.34,2459.67,2459.67,0
2010-10-22,2461.6,2479.39,2459.43,2479.39,2479.39,0
2010-10-25,2491.62,2507.03,2490.11,2490.85,2490.85,0
2010-10-26,2476.51,2503.03,2470.12,2497.29,2497.29,0
2010-10-27,2484.09,2505.35,2478.01,2503.26,2503.26,0
2010-10-28,2516.16,2516.2,2489.76,2507.37,2507.37,0
2010-10-29,2505.99,2517.5,2505.86,2507.41,2507.41,0
2010-11-01,2520.45,2532.37,2491.46,2504.84,2504.84,0
2010-11-02,2525.94,2534.88,2518.29,2533.52,2533.52,0
2010-11-03,2532.83,2541.42,2511.31,2540.27,2540.27,0
2010-11-04,2569.27,2579.62,2564.05,2577.34,2577.34,0
2010-11-05,2577.63,2582.18,2568.78,2578.98,2578.98,0
2010-11-08,2570.86,2583.3,2566.78,2580.05,2580.05,0
2010-11-09,2587.08,2592.94,2552.93,2562.98,2562.98,0
2010-11-10,2564.31,2578.78,2545.46,2578.78,2578.78,0
2010-11-11,2534.24,2559.99,2524.12,2555.52,2555.52,0
2010-11-12,2540.47,2552.24,2506.4,2518.21,2518.21,0
2010-11-15,2529.02,2534.56,2512.29,2513.82,2513.82,0
2010-11-16,2494.21,2503.29,2459.79,2469.84,2469.84,0
2010-11-17,2471.27,2486.16,2467.19,2476.01,2476.01,0
2010-11-18,2504.41,2526.83,2502.5,2514.4,2514.4,0
2010-11-19,2510.79,2520.94,2499.92,2518.12,2518.12,0
2010-11-22,2509.39,2532.02,2501.3,2532.02,2532.02,0
2010-11-23,2504.21,2510.09,2483.16,2494.95,2494.95,0
2010-11-24,2519.89,2545.41,2519.89,2543.12,2543.12,0
2010-11-25,0.0,0.0,0.0,2543.12,2543.12,0
2010-11-26,2525.91,2541.49,2522.4,2534.56,2534.56,0
2010-11-29,2522.24,2531.03,2496.83,2525.22,2525.22,0
2010-11-30,2497.12,2510.71,2488.61,2498.23,2498.23,0
2010-12-01,2535.19,2558.29,2535.19,2549.43,2549.43,0
2010-12-02,2553.68,2580.59,2551.82,2579.35,2579.35,0
2010-12-03,2569.02,2593.68,2567.88,2591.46,2591.46,0
2010-12-06,2591.28,2599.19,2584.09,2594.92,2594.92,0
2010-12-07,2623.15,2623.6,2597.45,2598.49,2598.49,0
2010-12-08,2604.57,2612.37,2592.89,2609.16,2609.16,0
2010-12-09,2623.15,2624.84,2606.24,2616.67,2616.67,0
2010-12-10,2623.28,2639.41,2615.42,2637.54,2637.54,0
2010-12-13,2645.35,2645.79,2624.56,2624.91,2624.91,0
2010-12-14,2631.34,2636.85,2621.05,2627.72,2627.72,0
2010-12-15,2625.81,2643.11,2613.15,2617.22,2617.22,0
2010-12-16,2620.56,2639.68,2613.72,2637.31,2637.31,0
2010-12-17,2643.35,2651.35,2637.08,2642.97,2642.97,0
2010-12-20,2651.98,2658.8,2634.56,2649.56,2649.56,0
2010-12-21,2658.94,2669.01,2655.95,2667.61,2667.61,0
2010-12-22,2669.0,2675.26,2666.63,2671.48,2671.48,0
2010-12-23,2667.42,2671.63,2661.17,2665.6,2665.6,0
2010-12-24,0.0,0.0,0.0,2665.6,2665.6,0
2010-12-27,2657.09,2670.57,2645.38,2667.27,2667.27,0
2010-12-28,2671.85,2673.02,2658.21,2662.88,2662.88,0
2010-12-29,2667.18,2671.23,2664.51,2666.93,2666.93,0
2010-12-30,2665.68,2671.11,2661.83,2662.98,2662.98,0
2010-12-31,2660.58,2662.39,2649.04,2652.87,2652.87,0
2011-01-03,2676.65,2704.86,2676.34,2691.52,2691.52,0
2011-01-04,2699.86,2700.88,2663.64,2681.25,2681.25,0
2011-01-05,2673.91,2702.2,2671.89,2702.2,2702.2,0
2011-01-06,2704.38,2712.35,2697.73,2709.89,2709.89,0
2011-01-07,2712.75,2715.96,2676.36,2703.17,2703.17,0
2011-01-10,2691.47,2712.32,2682.25,2707.8,2707.8,0
2011-01-11,2719.6,2722.75,2706.58,2716.83,2716.83,0
2011-01-12,2731.45,2737.33,2722.32,2737.33,2737.33,0
2011-01-13,2734.93,2742.43,2727.14,2735.29,2735.29,0
2011-01-14,2732.48,2755.3,2729.62,2755.3,2755.3,0
2011-01-17,0.0,0.0,0.0,2755.3,2755.3,0
2011-01-18,2744.8,2766.17,2744.26,2765.85,2765.85,0
2011-01-19,2762.81,2764.35,2717.79,2725.36,2725.36,0
2011-01-20,2712.4,2714.1,2686.59,2704.29,2704.29,0
2011-01-21,2716.92,2722.74,2688.53,2689.54,2689.54,0
2011-01-24,2693.03,2719.73,2687.97,2717.55,2717.55,0
2011-01-25,2704.25,2719.34,2697.51,2719.25,2719.25,0
2011-01-26,2724.52,2746.03,2717.63,2739.5,2739.5,0
2011-01-27,2745.16,2763.64,2740.3,2755.28,2755.28,0
2011-01-28,2755.28,2755.28,2679.57,2686.89,2686.89,0
2011-01-31,2693.3,2706.3,2676.87,2700.08,2700.08,0
2011-02-01,2717.61,2755.97,2716.64,2751.19,2751.19,0
2011-02-02,2744.68,2758.51,2743.76,2749.56,2749.56,0
2011-02-03,2746.74,2757.54,2725.78,2753.88,2753.88,0
2011-02-04,2755.85,2769.7,2747.86,2769.3,2769.3,0
2011-02-07,2773.26,2796.5,2772.81,2783.99,2783.99,0
2011-02-08,2782.41,2797.05,2776.35,2797.05,2797.05,0
2011-02-09,2791.13,2798.91,2780.89,2789.07,2789.07,0
2011-02-10,2764.76,2791.43,2762.34,2790.45,2790.45,0
2011-02-11,2783.16,2810.56,2778.21,2809.44,2809.44,0
2011-02-14,2810.19,2819.87,2808.27,2817.18,2817.18,0
2011-02-15,2809.02,2813.13,2798.83,2804.35,2804.35,0
2011-02-16,2815.09,2828.19,2811.52,2825.56,2825.56,0
2011-02-17,2816.12,2835.2,2815.08,2831.58,2831.58,0
2011-02-18,2833.35,2840.51,2823.65,2833.95,2833.95,0
2011-02-21,0.0,0.0,0.0,2833.95,2833.95,0
2011-02-22,2795.44,2808.18,2752.75,2756.42,2756.42,0
2011-02-23,2755.2,2761.7,2705.54,2722.99,2722.99,0
2011-02-24,2726.59,2745.29,2707.63,2737.9,2737.9,0
2011-02-25,2752.16,2781.12,2751.81,2781.05,2781.05,0
2011-02-28,2791.28,2798.43,2767.61,2782.27,2782.27,0
2011-03-01,2791.08,2791.23,2730.72,2737.41,2737.41,0
2011-03-02,2735.05,2763.95,2734.08,2748.07,2748.07,0
2011-03-03,2774.48,2802.32,2774.48,2798.74,2798.74,0
2011-03-04,2797.64,2798.07,2768.12,2784.67,2784.67,0
2011-03-07,2793.19,2794.82,2724.51,2745.63,2745.63,0
2011-03-08,2745.23,2775.41,2729.85,2765.77,2765.77,0
2011-03-09,2756.34,2761.77,2737.68,2751.72,2751.72,0
2011-03-10,2719.29,2721.21,2695.08,2701.02,2701.02,0
2011-03-11,2689.65,2724.61,2689.41,2715.61,2715.61,0
2011-03-14,2695.66,2715.22,2682.09,2700.97,2700.97,0
2011-03-15,2619.4,2680.57,2618.5,2667.33,2667.33,0
2011-03-16,2652.92,2669.27,2603.5,2616.82,2616.82,0
2011-03-17,2656.08,2660.5,2634.17,2636.05,2636.05,0
2011-03-18,2665.54,2665.56,2639.76,2643.67,2643.67,0
2011-03-21,2675.47,2699.7,2674.99,2692.09,2692.09,0
2011-03-22,2692.13,2695.46,2679.41,2683.87,2683.87,0
2011-03-23,2677.56,2704.3,2660.17,2698.3,2698.3,0
2011-03-24,2715.88,2740.39,2703.42,2736.42,2736.42,0
2011-03-25,2746.34,2762.55,2740.17,2743.06,2743.06,0
2011-03-28,2752.33,2754.63,2730.68,2730.68,2730.68,0
2011-03-29,2727.83,2756.89,2720.19,2756.89,2756.89,0
2011-03-30,2772.36,2779.95,2763.77,2776.79,2776.79,0
2011-03-31,2774.23,2783.98,2769.52,2781.07,2781.07,0
2011-04-01,2796.67,2802.63,2779.71,2789.6,2789.6,0
2011-04-04,2796.26,2799.73,2778.87,2789.19,2789.19,0
2011-04-05,2787.78,2806.2,2785.27,2791.19,2791.19,0
2011-04-06,2808.11,2815.55,2786.8,2799.82,2799.82,0
2011-04-07,2799.59,2813.22,2781.13,2796.14,2796.14,0
2011-04-08,2806.29,2808.56,2772.4,2780.42,2780.42,0
2011-04-11,2789.49,2792.95,2760.84,2771.51,2771.51,0
2011-04-12,2755.89,2760.62,2737.07,2744.79,2744.79,0
2011-04-13,2762.69,2772.05,2744.85,2761.52,2761.52,0
2011-04-14,2743.12,2762.18,2733.68,2760.22,2760.22,0
2011-04-15,2752.87,2769.29,2743.75,2764.65,2764.65,0
2011-04-18,2731.22,2737.46,2706.5,2735.38,2735.38,0
2011-04-19,2741.35,2746.18,2727.12,2744.97,2744.97,0
2011-04-20,2788.84,2802.99,2785.98,2802.51,2802.51,0
2011-04-21,2820.77,2820.77,2808.55,2820.16,2820.16,0
2011-04-22,0.0,0.0,0.0,2820.16,2820.16,0
2011-04-25,2820.28,2826.26,2813.2,2825.88,2825.88,0
2011-04-26,2832.48,2856.61,2829.0,2847.54,2847.54,0
2011-04-27,2853.88,2870.8,2842.61,2869.88,2869.88,0
2011-04-28,2862.82,2874.59,2859.62,2872.53,2872.53,0
2011-04-29,2869.74,2876.83,2863.04,2873.54,2873.54,0
2011-05-02,2881.28,2887.75,2859.84,2864.08,2864.08,0
2011-05-03,2859.3,2861.95,2825.5,2841.62,2841.62,0
2011-05-04,2842.92,2848.16,2808.79,2828.23,2828.23,0
2011-05-05,2812.84,2845.85,2804.82,2814.72,2814.72,0
2011-05-06,2840.71,2859.25,2818.65,2827.56,2827.56,0
2011-05-09,2828.24,2850.39,2823.67,2843.25,2843.25,0
2011-05-10,2851.91,2873.64,2850.01,2871.89,2871.89,0
2011-05-11,2867.16,2874.61,2829.68,2845.06,2845.06,0
2011-05-12,2833.67,2865.86,2819.37,2863.04,2863.04,0
2011-05-13,2859.7,2861.51,2827.51,2828.47,2828.47,0
2011-05-16,2815.9,2828.14,2779.54,2782.31,2782.31,0
2011-05-17,2769.17,2783.61,2759.29,2783.21,2783.21,0
2011-05-18,2782.65,2817.15,2780.83,2815.0,2815.0,0
2011-05-19,2824.05,2828.41,2805.12,2823.31,2823.31,0
2011-05-20,2815.96,2821.44,2796.27,2803.32,2803.32,0
2011-05-23,2761.96,2770.51,2750.64,2758.9,2758.9,0
2011-05-24,2766.7,2767.5,2744.01,2746.16,2746.16,0
2011-05-25,2739.99,2771.38,2739.85,2761.38,2761.38,0
2011-05-26,2756.31,2787.33,2756.06,2782.92,2782.92,0
2011-05-27,2789.02,2801.15,2788.29,2796.86,2796.86,0
2011-05-30,0.0,0.0,0.0,2796.86,2796.86,0
2011-05-31,2824.25,2835.34,2808.6,2835.3,2835.3,0
2011-06-01,2829.39,2834.05,2767.63,2769.19,2769.19,0
2011-06-02,2773.76,2784.57,2759.17,2773.31,2773.31,0
2011-06-03,2740.49,2762.56,2730.63,2732.78,2732.78,0
2011-06-06,2728.31,2736.66,2702.2,2702.56,2702.56,0
2011-06-07,2712.79,2723.32,2701.17,2701.56,2701.56,0
2011-06-08,2693.69,2698.08,2671.09,2675.38,2675.38,0
2011-06-09,2678.52,2696.69,2670.02,2684.87,2684.87,0
2011-06-10,2675.1,2676.72,2641.64,2643.73,2643.73,0
2011-06-13,2649.3,2657.77,2629.61,2639.69,2639.69,0
2011-06-14,2662.73,2685.65,2662.73,2678.72,2678.72,0
2011-06-15,2653.17,2669.75,2625.86,2631.46,2631.46,0
2011-06-16,2631.98,2642.65,2599.86,2623.7,2623.7,0
2011-06-17,2646.29,2648.54,2608.99,2616.48,2616.48,0
2011-06-20,2608.05,2636.55,2607.74,2629.66,2629.66,0
2011-06-21,2640.33,2688.5,2634.04,2687.26,2687.26,0
2011-06-22,2677.18,2693.23,2668.35,2669.19,2669.19,0
2011-06-23,2638.6,2688.07,2627.47,2686.75,2686.75,0
2011-06-24,2681.1,2682.41,2647.46,2652.89,2652.89,0
2011-06-27,2653.07,2697.34,2647.55,2688.28,2688.28,0
2011-06-28,2694.26,2729.94,2692.45,2729.31,2729.31,0
2011-06-29,2736.76,2746.62,2722.26,2740.49,2740.49,0
2011-06-30,2749.37,2776.56,2749.11,2773.52,2773.52,0
2011-07-01,2775.08,2818.19,2769.06,2816.03,2816.03,0
2011-07-04,0.0,0.0,0.0,2816.03,2816.03,0
2011-07-05,2817.87,2828.53,2810.0,2825.77,2825.77,0
2011-07-06,2821.42,2838.85,2812.8,2834.02,2834.02,0
2011-07-07,2856.25,2878.94,2853.9,2872.66,2872.66,0
2011-07-08,2841.29,2860.02,2831.16,2859.81,2859.81,0
2011-07-11,2828.1,2841.12,2795.54,2802.62,2802.62,0
2011-07-12,2798.75,2807.57,2780.16,2781.91,2781.91,0
2011-07-13,2800.88,2825.86,2789.57,2796.92,2796.92,0
2011-07-14,2804.82,2817.38,2755.9,2762.67,2762.67,0
2011-07-15,2787.33,2790.16,2768.28,2789.8,2789.8,0
2011-07-18,2777.61,2783.76,2743.79,2765.11,2765.11,0
2011-07-19,2790.98,2828.65,2790.98,2826.52,2826.52,0
2011-07-20,2839.39,2839.65,2808.18,2814.23,2814.23,0
2011-07-21,2818.79,2847.41,2807.71,2834.43,2834.43,0
2011-07-22,2834.46,2862.72,2830.58,2858.83,2858.83,0
2011-07-25,2832.11,2859.4,2828.91,2842.8,2842.8,0
2011-07-26,2842.74,2851.72,2832.27,2839.96,2839.96,0
2011-07-27,2823.62,2823.86,2761.0,2764.79,2764.79,0
2011-07-28,2765.61,2800.11,2757.85,2766.25,2766.25,0
2011-07-29,2736.67,2780.58,2724.99,2756.38,2756.38,0
