Date,Open,High,Low,Close,Adj Close,Volume
2010-03-10,1901.24,1920.66,1901.11,1917.35,1917.35,0
2010-03-11,1911.07,1923.81,1908.39,1923.81,1923.81,0
2010-03-12,1930.0,1930.17,1916.41,1924.43,1924.43,0
2010-03-15,1918.14,1924.49,1906.01,1920.09,1920.09,0
2010-03-16,1924.27,1933.96,1918.98,1932.24,1932.24,0
2010-03-17,1934.65,1945.9,1930.91,1936.22,1936.22,0
2010-03-18,1937.63,1945.28,1934.17,1943.94,1943.94,0
2010-03-19,1943.96,1949.14,1924.72,1932.43,1932.43,0
2010-03-22,1922.73,1956.48,1921.71,1949.59,1949.59,0
2010-03-23,1952.54,1964.14,1943.25,1963.2,1963.2,0
2010-03-24,1956.63,1958.6,1948.85,1951.84,1951.84,0
2010-03-25,1966.56,1976.38,1948.5,1949.15,1949.15,0
2010-03-26,1958.27,1965.52,1942.21,1952.63,1952.63,0
2010-03-29,1960.63,1968.43,1956.6,1961.22,1961.22,0
2010-03-30,1966.51,1974.47,1955.22,1967.96,1967.96,0
2010-03-31,1962.17,1969.9,1955.15,1958.34,1958.34,0
2010-04-01,1968.44,1979.49,1943.97,1959.56,1959.56,0
2010-04-02,0.0,0.0,0.0,1959.56,1959.56,0
2010-04-05,1964.03,1981.07,1958.01,1977.83,1977.83,0
2010-04-06,1971.09,1988.04,1968.17,1981.95,1981.95,0
2010-04-07,1980.2,1987.34,1967.14,1977.3,1977.3,0
2010-04-08,1972.82,1984.9,1962.04,1980.73,1980.73,0
2010-04-09,1984.01,1994.48,1978.04,1994.43,1994.43,0
2010-04-12,1995.35,2000.56,1990.78,1995.65,1995.65,0
2010-04-13,1994.34,2006.51,1986.83,2003.81,2003.81,0
2010-04-14,2015.61,2029.06,2012.98,2028.82,2028.82,0
2010-04-15,2027.92,2040.49,2027.52,2038.64,2038.64,0
2010-04-16,2030.34,2037.47,2000.77,2012.84,2012.84,0
2010-04-19,2011.4,2018.93,1988.37,2013.53,2013.53,0
2010-04-20,2025.04,2027.44,2009.55,2023.6,2023.6,0
2010-04-21,2037.15,2040.83,2021.72,2034.53,2034.53,0
2010-04-22,2016.49,2047.11,2002.97,2045.16,2045.16,0
2010-04-23,2042.8,2055.63,2036.99,2055.33,2055.33,0
2010-04-26,2054.84,2059.42,2045.64,2049.09,2049.09,0
2010-04-27,2040.43,2049.9,2001.02,2006.25,2006.25,0
2010-04-28,2016.52,2017.92,1991.95,2007.59,2007.59,0
2010-04-29,2020.51,2045.86,2019.32,2042.89,2042.89,0
2010-04-30,2040.58,2044.39,2000.26,2000.63,2000.63,0
2010-05-03,2010.94,2039.52,2010.91,2031.6,2031.6,0
2010-05-04,2003.59,2003.59,1955.39,1968.97,1968.97,0
2010-05-05,1947.35,1971.1,1936.56,1958.26,1958.26,0
2010-05-06,1948.25,1964.1,1752.31,1893.75,1893.75,0
2010-05-07,1879.76,1901.89,1808.07,1849.44,1849.44,0
2010-05-10,1931.52,1942.64,1923.52,1942.61,1942.61,0
2010-05-11,1920.24,1966.48,1918.12,1940.48,1940.48,0
2010-05-12,1951.99,1977.42,1947.2,1975.58,1975.58,0
2010-05-13,1969.44,1983.13,1940.44,1945.52,1945.52,0
2010-05-14,1928.58,1929.91,1885.51,1907.1,1907.1,0
2010-05-17,0.0,0.0,0.0,1915.45,1915.45,0
2010-05-18,1929.12,1933.25,1878.55,1887.06,1887.06,0
2010-05-19,1879.32,1894.41,1850.96,1873.42,1873.42,0
2010-05-20,1830.17,1839.99,1798.2,1800.12,1800.12,0
2010-05-21,1772.34,1834.69,1767.94,1822.77,1822.77,0
2010-05-24,1818.46,1841.11,1814.17,1815.28,1815.28,0
2010-05-25,1769.32,1818.28,1756.63,1815.68,1815.68,0
2010-05-26,1827.58,1850.8,1793.03,1796.47,1796.47,0
2010-05-27,1837.65,1863.87,1831.78,1862.71,1862.71,0
2010-05-28,1865.89,1867.72,1836.23,1852.39,1852.39,0
2010-05-31,0.0,0.0,0.0,1852.39,1852.39,0
2010-06-01,1846.6,1878.04,1832.96,1835.04,1835.04,0
2010-06-02,1844.69,1879.59,1832.58,1879.59,1879.59,0
2010-06-03,1883.25,1898.93,1871.59,1895.66,1895.66,0
2010-06-04,1857.83,1879.31,1824.71,1832.04,1832.04,0
2010-06-07,1839.77,1845.3,1795.54,1798.16,1798.16,0
2010-06-08,1799.26,1805.84,1770.46,1795.7,1795.7,0
2010-06-09,1805.87,1823.21,1774.05,1778.92,1778.92,0
2010-06-10,1800.57,1831.81,1796.32,1830.09,1830.09,0
2010-06-11,1814.25,1848.62,1811.99,1847.15,1847.15,0
2010-06-14,1862.7,1876.94,1844.16,1845.48,1845.48,0
2010-06-15,1855.69,1898.79,1855.69,1897.48,1897.48,0
2010-06-16,1891.26,1913.21,1888.22,1905.31,1905.31,0
2010-06-17,1914.75,1916.24,1894.27,1910.65,1910.65,0
2010-06-18,1911.06,1925.2,1906.85,1913.48,1913.48,0
2010-06-21,1939.77,1939.77,1885.2,1895.84,1895.84,0
2010-06-22,1903.31,1917.26,1877.97,1880.54,1880.54,0
2010-06-23,1883.97,1889.73,1859.05,1874.42,1874.42,0
2010-06-24,1868.47,1871.13,1839.32,1844.59,1844.59,0
2010-06-25,1848.82,1857.31,1829.3,1838.52,1838.52,0
2010-06-28,1843.27,1852.66,1823.51,1836.0,1836.0,0
2010-06-29,1805.55,1807.09,1752.56,1764.06,1764.06,0
2010-06-30,1761.98,1776.61,1734.9,1739.14,1739.14,0
2010-07-01,1741.93,1747.25,1700.04,1734.41,1734.41,0
2010-07-02,1736.25,1742.36,1712.92,1728.34,1728.34,0
2010-07-05,0.0,0.0,0.0,1728.34,1728.34,0
2010-07-06,1752.98,1763.88,1719.2,1734.68,1734.68,0
2010-07-07,1739.01,1790.18,1736.99,1789.72,1789.72,0
2010-07-08,1801.55,1805.83,1777.44,1798.31,1798.31,0
2010-07-09,1797.04,1815.24,1793.0,1814.79,1814.79,0
2010-07-12,1814.49,1831.62,1808.7,1821.03,1821.03,0
2010-07-13,1835.02,1851.25,1822.25,1845.03,1845.03,0
2010-07-14,1847.92,1863.52,1840.62,1853.41,1853.41,0
2010-07-15,1849.24,1860.35,1830.7,1856.24,1856.24,0
2010-07-16,1845.5,1850.73,1802.54,1803.48,1803.48,0
2010-07-19,1807.99,1822.71,1794.56,1819.28,1819.28,0
2010-07-20,1789.93,1841.16,1784.55,1840.67,1840.67,0
2010-07-21,1859.6,1859.85,1813.28,1817.3,1817.3,0
2010-07-22,1842.38,1870.41,1842.38,1863.1,1863.1,0
2010-07-23,1851.81,1875.38,1846.32,1875.38,1875.38,0
2010-07-26,1875.77,1890.4,1867.84,1890.4,1890.4,0
2010-07-27,1899.13,1900.15,1880.22,1888.81,1888.81,0
2010-07-28,1887.46,1894.69,1866.68,1872.62,1872.62,0
2010-07-29,1884.07,1887.41,1841.36,1860.3,1860.3,0
2010-07-30,1842.33,1874.64,1833.9,1864.0,1864.0,0
2010-08-02,1886.61,1902.67,1879.77,1898.99,1898.99,0
2010-08-03,1898.46,1898.63,1881.58,1891.81,1891.81,0
2010-08-04,1898.81,1911.01,1891.23,1909.2,1909.2,0
2010-08-05,1900.07,1907.8,1892.5,1904.95,1904.95,0
2010-08-06,1883.32,1905.01,1873.44,1902.88,1902.88,0
2010-08-09,1911.38,1918.78,1902.98,1915.17,1915.17,0
2010-08-10,1896.71,1908.73,1882.6,1899.24,1899.24,0
2010-08-11,1866.0,1866.0,1838.89,1845.38,1845.38,0
2010-08-12,1808.63,1839.24,1807.46,1832.17,1832.17,0
2010-08-13,1825.29,1832.46,1818.3,1818.8,1818.8,0
2010-08-16,1806.97,1834.05,1801.74,1821.51,1821.51,0
2010-08-17,1833.15,1860.68,1831.27,1845.37,1845.37,0
2010-08-18,1841.42,1862.37,1834.2,1850.8,1850.8,0
2010-08-19,1842.79,1847.62,1811.57,1823.0,1823.0,0
2010-08-20,1818.42,1829.92,1810.62,1825.75,1825.75,0
2010-08-23,1833.33,1842.79,1807.84,1808.31,1808.31,0
2010-08-24,1783.2,1793.43,1767.36,1775.27,1775.27,0
2010-08-25,1762.68,1798.38,1758.62,1790.88,1790.88,0
2010-08-26,1797.35,1800.62,1767.85,1769.02,1769.02,0
2010-08-27,1780.11,1794.29,1747.32,1791.64,1791.64,0
2010-08-30,1785.98,1798.47,1772.07,1772.07,1772.07,0
2010-08-31,1762.54,1781.47,1755.38,1767.43,1767.43,0
2010-09-01,1791.91,1824.66,1791.41,1820.05,1820.05,0
2010-09-02,1822.83,1840.58,1817.99,1840.58,1840.58,0
2010-09-03,1864.03,1870.31,1851.6,1870.31,1870.31,0
2010-09-06,0.0,0.0,0.0,1870.31,1870.31,0
2010-09-07,1862.88,1870.06,1854.43,1856.5,1856.5,0
2010-09-08,1863.71,1887.17,1863.53,1880.0,1880.0,0
2010-09-09,1897.01,1897.93,1882.79,1886.14,1886.14,0
2010-09-10,1887.83,1895.92,1879.71,1892.34,1892.34,0
2010-09-13,1908.75,1924.61,1908.41,1921.67,1921.67,0
2010-09-14,1917.83,1938.01,1913.71,1928.59,1928.59,0
2010-09-15,1923.97,1942.34,1918.1,1939.6,1939.6,0
2010-09-16,1937.18,1949.39,1931.72,1948.11,1948.11,0
2010-09-17,1959.26,1961.01,1945.52,1955.83,1955.83,0
2010-09-20,1962.15,1992.8,1960.43,1989.43,1989.43,0
2010-09-21,1990.19,2002.79,1980.47,1989.11,1989.11,0
2010-09-22,1979.9,1996.45,1972.83,1982.76,1982.76,0
2010-09-23,1968.03,2002.46,1967.82,1982.15,1982.15,0
2010-09-24,2006.53,2023.85,2002.55,2023.84,2023.84,0
2010-09-27,2021.68,2026.42,2010.53,2010.99,2010.99,0
2010-09-28,2013.57,2017.57,1979.74,2012.43,2012.43,0
2010-09-29,2008.14,2017.24,2000.91,2009.08,2009.08,0
2010-09-30,2021.49,2029.65,1986.33,1998.04,1998.04,0
2010-10-01,2014.47,2017.23,1987.71,1996.6,1996.6,0
2010-10-04,1990.13,1997.67,1963.68,1975.33,1975.33,0
2010-10-05,1996.38,2026.46,1996.21,2024.63,2024.63,0
2010-10-06,2021.21,2024.92,1992.65,2006.52,2006.52,0
2010-10-07,2016.08,2017.44,1996.25,2011.63,2011.63,0
2010-10-08,2014.99,2030.89,1999.89,2027.03,2027.03,0
2010-10-11,2028.53,2037.12,2021.43,2026.98,2026.98,0
2010-10-12,2023.75,2045.08,2007.13,2041.55,2041.55,0
2010-10-13,2052.5,2067.06,2048.05,2057.25,2057.25,0
2010-10-14,2058.35,2062.26,2043.7,2054.51,2054.51,0
2010-10-15,2078.63,2097.73,2062.84,2097.73,2097.73,0
2010-10-18,2100.21,2105.07,2091.15,2104.15,2104.15,0
2010-10-19,2063.96,2087.05,2054.61,2069.73,2069.73,0
2010-10-20,2075.47,2100.16,2072.54,2085.75,2085.75,0
2010-10-21,2097.17,2106.24,2069.45,2090.1,2090.1,0
2010-10-22,2089.22,2105.44,2086.89,2104.21,2104.21,0
2010-10-25,2113.23,2127.26,2112.28,2113.55,2113.55,0
2010-10-26,2100.53,2123.81,2094.84,2119.05,2119.05,0
2010-10-27,2108.11,2127.21,2104.99,2125.88,2125.88,0
2010-10-28,2135.14,2135.69,2112.09,2129.73,2129.73,0
2010-10-29,2126.76,2137.33,2124.45,2124.45,2124.45,0
2010-11-01,2135.57,2148.07,2117.59,2128.42,2128.42,0
2010-11-02,2146.98,2155.46,2141.62,2151.72,2151.72,0
2010-11-03,2151.19,2159.68,2132.69,2158.36,2158.36,0
2010-11-04,2183.1,2193.66,2179.06,2187.8,2187.8,0
2010-11-05,2188.32,2191.24,2179.86,2186.71,2186.71,0
2010-11-08,2179.7,2191.49,2176.67,2188.94,2188.94,0
2010-11-09,2195.78,2200.16,2166.96,2176.88,2176.88,0
2010-11-10,2178.36,2189.38,2162.63,2187.74,2187.74,0
2010-11-11,2153.82,2177.21,2145.09,2173.11,2173.11,0
2010-11-12,2161.66,2171.23,2122.42,2137.95,2137.95,0
2010-11-15,2147.06,2152.89,2129.69,2131.48,2131.48,0
2010-11-16,2114.43,2126.16,2085.27,2093.63,2093.63,0
2010-11-17,2093.72,2111.06,2090.34,2100.0,2100.0,0
2010-11-18,2124.79,2147.97,2121.86,2134.77,2134.77,0
2010-11-19,2129.61,2138.88,2121.11,2135.27,2135.27,0
2010-11-22,2126.4,2151.0,2121.74,2150.86,2150.86,0
2010-11-23,2128.19,2132.69,2105.61,2116.61,2116.61,0
2010-11-24,2138.24,2165.15,2138.15,2160.52,2160.52,0
2010-11-25,0.0,0.0,0.0,2160.52,2160.52,0
2010-11-26,2146.38,2160.55,2142.69,2153.91,2153.91,0
2010-11-29,2144.04,2150.71,2118.94,2144.56,2144.56,0
2010-11-30,2119.47,2131.5,2110.24,2117.33,2117.33,0
2010-12-01,2150.64,2173.42,2150.64,2162.83,2162.83,0
2010-12-02,2166.57,2187.82,2164.53,2185.3,2185.3,0
2010-12-03,2177.11,2192.89,2176.28,2191.17,2191.17,0
2010-12-06,2192.12,2193.86,2183.03,2189.81,2189.81,0
2010-12-07,2214.99,2215.28,2188.74,2189.35,2189.35,0
2010-12-08,2195.33,2201.34,2182.99,2200.6,2200.6,0
2010-12-09,2210.73,2213.01,2193.92,2201.57,2201.57,0
2010-12-10,2206.47,2217.48,2199.69,2215.34,2215.34,0
2010-12-13,2223.89,2225.22,2207.02,2207.45,2207.45,0
2010-12-14,2213.23,2220.42,2205.21,2212.59,2212.59,0
2010-12-15,2210.51,2223.67,2196.88,2202.45,2202.45,0
2010-12-16,2205.27,2221.98,2198.86,2218.02,2218.02,0
2010-12-17,2222.01,2227.04,2217.11,2218.29,2218.29,0
2010-12-20,2225.41,2230.55,2206.3,2223.04,2223.04,0
2010-12-21,2230.61,2235.58,2226.25,2234.57,2234.57,0
2010-12-22,2234.6,2238.92,2231.97,2235.91,2235.91,0
2010-12-23,2232.84,2235.11,2225.29,2230.27,2230.27,0
2010-12-24,0.0,0.0,0.0,2230.27,2230.27,0
2010-12-27,2223.76,2234.42,2208.8,2229.86,2229.86,0
2010-12-28,2234.56,2236.17,2222.76,2227.42,2227.42,0
2010-12-29,2232.33,2236.19,2229.87,2231.64,2231.64,0
2010-12-30,2230.39,2232.38,2222.77,2225.72,2225.72,0
2010-12-31,2223.28,2225.0,2209.38,2217.86,2217.86,0
2011-01-03,2238.66,2268.3,2237.79,2254.23,2254.23,0
2011-01-04,2261.65,2263.03,2237.73,2251.46,2251.46,0
2011-01-05,2245.4,2271.08,2243.88,2270.4,2270.4,0
2011-01-06,2272.33,2279.45,2268.59,2277.51,2277.51,0
2011-01-07,2280.13,2282.87,2254.22,2276.7,2276.7,0
2011-01-10,2270.65,2288.64,2265.0,2284.38,2284.38,0
2011-01-11,2294.66,2296.15,2279.48,2288.73,2288.73,0
2011-01-12,2298.63,2304.88,2289.05,2304.88,2304.88,0
2011-01-13,2303.6,2310.82,2298.62,2305.53,2305.53,0
2011-01-14,2304.37,2323.43,2300.25,2323.43,2323.43,0
2011-01-17,0.0,0.0,0.0,2323.43,2323.43,0
2011-01-18,2300.93,2331.32,2299.37,2328.79,2328.79,0
2011-01-19,2329.93,2331.63,2294.89,2303.32,2303.32,0
2011-01-20,2292.17,2295.24,2268.59,2286.08,2286.08,0
2011-01-21,2295.15,2301.05,2267.17,2268.32,2268.32,0
2011-01-24,2271.73,2300.39,2268.72,2300.39,2300.39,0
2011-01-25,2288.5,2304.04,2283.79,2304.03,2304.03,0
2011-01-26,2306.99,2321.22,2300.11,2314.19,2314.19,0
2011-01-27,2322.33,2336.04,2319.23,2330.07,2330.07,0
2011-01-28,2330.07,2330.07,2260.6,2270.51,2270.51,0
2011-01-31,2274.22,2287.5,2258.05,2281.91,2281.91,0
2011-02-01,2298.37,2329.34,2296.74,2324.95,2324.95,0
2011-02-02,2317.89,2328.8,2316.22,2321.09,2321.09,0
2011-02-03,2316.67,2327.24,2297.79,2323.07,2323.07,0
2011-02-04,2324.18,2338.66,2318.27,2338.2,2338.2,0
2011-02-07,2340.44,2360.82,2338.87,2349.2,2349.2,0
2011-02-08,2348.53,2363.76,2344.86,2363.61,2363.61,0
2011-02-09,2359.81,2367.19,2352.46,2360.95,2360.95,0
2011-02-10,2343.79,2366.28,2341.81,2364.35,2364.35,0
2011-02-11,2357.77,2381.4,2353.28,2379.15,2379.15,0
2011-02-14,2379.52,2388.63,2378.16,2385.6,2385.6,0
2011-02-15,2380.16,2384.81,2371.19,2381.92,2381.92,0
2011-02-16,2389.51,2403.52,2387.66,2397.94,2397.94,0
2011-02-17,2384.69,2400.89,2384.22,2397.57,2397.57,0
2011-02-18,2396.75,2400.47,2382.39,2392.47,2392.47,0
2011-02-21,0.0,0.0,0.0,2392.47,2392.47,0
2011-02-22,2353.81,2366.43,2318.4,2322.86,2322.86,0
2011-02-23,2321.44,2329.13,2284.65,2300.94,2300.94,0
2011-02-24,2306.94,2321.2,2285.44,2313.31,2313.31,0
2011-02-25,2326.13,2349.51,2325.71,2346.29,2346.29,0
2011-02-28,2354.87,2362.79,2338.21,2350.99,2350.99,0
2011-03-01,2359.78,2359.98,2308.05,2315.26,2315.26,0
2011-03-02,2314.28,2340.8,2311.99,2326.77,2326.77,0
2011-03-03,2350.52,2375.67,2350.18,2371.76,2371.76,0
2011-03-04,2370.34,2371.23,2344.62,2359.96,2359.96,0
2011-03-07,2367.92,2370.91,2307.39,2328.07,2328.07,0
2011-03-08,2325.13,2347.51,2310.96,2337.55,2337.55,0
2011-03-09,2328.8,2330.68,2309.28,2322.69,2322.69,0
2011-03-10,2295.09,2300.53,2276.12,2284.29,2284.29,0
2011-03-11,2275.29,2305.97,2275.07,2299.26,2299.26,0
2011-03-14,2286.77,2302.92,2274.08,2290.72,2290.72,0
2011-03-15,2218.3,2271.58,2217.43,2259.62,2259.62,0
2011-03-16,2240.83,2252.13,2188.92,2202.97,2202.97,0
2011-03-17,2238.85,2247.93,2223.13,2225.24,2225.24,0
2011-03-18,2249.18,2249.39,2217.95,2221.07,2221.07,0
2011-03-21,2250.89,2273.11,2249.46,2262.7,2262.7,0
2011-03-22,2264.07,2266.09,2253.08,2257.96,2257.96,0
2011-03-23,2251.49,2276.62,2234.94,2270.5,2270.5,0
2011-03-24,2287.01,2315.56,2275.65,2312.09,2312.09,0
2011-03-25,2319.07,2331.63,2314.02,2316.36,2316.36,0
2011-03-28,2325.13,2326.12,2303.06,2303.1,2303.1,0
2011-03-29,2299.27,2325.54,2291.78,2325.54,2325.54,0
2011-03-30,2338.41,2340.39,2326.79,2336.52,2336.52,0
2011-03-31,2332.74,2342.24,2329.62,2338.99,2338.99,0
2011-04-01,2352.47,2359.16,2334.95,2342.92,2342.92,0
2011-04-04,2347.71,2350.34,2324.02,2334.54,2334.54,0
2011-04-05,2330.12,2342.34,2323.41,2327.87,2327.87,0
2011-04-06,2343.37,2352.25,2320.32,2332.34,2332.34,0
2011-04-07,2331.74,2346.86,2315.83,2332.88,2332.88,0
2011-04-08,2342.74,2345.41,2313.46,2321.18,2321.18,0
2011-04-11,2330.26,2333.98,2305.53,2314.5,2314.5,0
2011-04-12,2302.89,2308.2,2288.68,2298.3,2298.3,0
2011-04-13,2312.8,2322.6,2298.82,2316.63,2316.63,0
2011-04-14,2301.27,2315.22,2291.79,2311.25,2311.25,0
2011-04-15,2304.46,2316.82,2293.53,2307.58,2307.58,0
2011-04-18,2281.92,2293.08,2254.88,2292.34,2292.34,0
2011-04-19,2297.0,2306.77,2286.59,2306.77,2306.77,0
2011-04-20,2344.21,2360.69,2344.21,2357.76,2357.76,0
2011-04-21,2381.2,2381.2,2370.28,2377.3,2377.3,0
2011-04-22,0.0,0.0,0.0,2377.3,2377.3,0
2011-04-25,2377.91,2385.03,2375.12,2383.72,2383.72,0
2011-04-26,2389.24,2405.23,2384.8,2396.03,2396.03,0
2011-04-27,2402.45,2415.85,2390.46,2413.59,2413.59,0
2011-04-28,2404.96,2411.98,2398.93,2409.9,2409.9,0
2011-04-29,2405.05,2415.56,2403.25,2404.08,2404.08,0
2011-05-02,2410.24,2417.83,2397.48,2404.24,2404.24,0
2011-05-03,2401.8,2404.12,2377.33,2392.8,2392.8,0
2011-05-04,2392.16,2398.46,2367.68,2387.51,2387.51,0
2011-05-05,2376.46,2402.05,2366.73,2375.21,2375.21,0
2011-05-06,2395.92,2411.63,2376.15,2383.18,2383.18,0
2011-05-09,2384.2,2399.68,2376.96,2390.97,2390.97,0
2011-05-10,2397.2,2414.58,2394.84,2411.35,2411.35,0
2011-05-11,2408.15,2415.9,2377.43,2393.08,2393.08,0
2011-05-12,2384.14,2410.45,2372.19,2407.89,2407.89,0
2011-05-13,2403.06,2406.01,2378.76,2379.24,2379.24,0
2011-05-16,2368.47,2375.36,2332.84,2337.85,2337.85,0
2011-05-17,2325.86,2343.73,2320.33,2343.51,2343.51,0
2011-05-18,2340.69,2366.4,2337.48,2362.95,2362.95,0
2011-05-19,2369.06,2374.22,2355.4,2369.67,2369.67,0
2011-05-20,2365.49,2368.99,2348.73,2351.43,2351.43,0
2011-05-23,2318.16,2325.86,2306.43,2316.78,2316.78,0
2011-05-24,2321.59,2322.63,2302.36,2303.55,2303.55,0
2011-05-25,2299.49,2321.51,2298.72,2310.95,2310.95,0
2011-05-26,2306.44,2332.02,2306.11,2325.93,2325.93,0
2011-05-27,2328.65,2339.1,2327.32,2336.09,2336.09,0
2011-05-30,0.0,0.0,0.0,2336.09,2336.09,0
2011-05-31,2359.05,2372.54,2347.23,2372.54,2372.54,0
2011-06-01,2368.29,2373.82,2321.0,2322.48,2322.48,0
2011-06-02,2325.56,2335.66,2314.69,2326.7,2326.7,0
2011-06-03,2301.4,2317.93,2289.41,2292.31,2292.31,0
2011-06-06,2288.61,2299.4,2273.24,2274.48,2274.48,0
2011-06-07,2279.55,2288.76,2268.06,2268.96,2268.96,0
2011-06-08,2264.4,2268.0,2246.62,2252.89,2252.89,0
2011-06-09,2253.23,2267.76,2246.49,2256.65,2256.65,0
2011-06-10,2249.4,2250.89,2220.83,2221.09,2221.09,0
2011-06-13,2225.21,2234.22,2214.37,2222.28,2222.28,0
2011-06-14,2240.39,2256.46,2240.39,2250.34,2250.34,0
2011-06-15,2229.81,2243.22,2204.15,2209.01,2209.01,0
2011-06-16,2209.75,2216.74,2180.94,2199.93,2199.93,0
2011-06-17,2220.04,2222.51,2186.78,2192.96,2192.96,0
2011-06-20,2187.21,2210.64,2186.77,2204.36,2204.36,0
2011-06-21,2210.97,2253.27,2203.71,2251.82,2251.82,0
2011-06-22,2243.21,2254.64,2234.83,2235.75,2235.75,0
2011-06-23,2210.49,2256.7,2204.47,2255.05,2255.05,0
2011-06-24,2245.49,2246.96,2213.1,2217.06,2217.06,0
2011-06-27,2217.63,2263.21,2215.14,2252.24,2252.24,0
2011-06-28,2256.52,2286.92,2254.94,2285.75,2285.75,0
2011-06-29,2290.5,2299.32,2278.85,2294.43,2294.43,0
2011-06-30,2303.0,2327.36,2302.67,2325.07,2325.07,0
2011-07-01,2326.16,2363.36,2320.57,2361.39,2361.39,0
2011-07-04,0.0,0.0,0.0,2361.39,2361.39,0
2011-07-05,2363.08,2374.41,2357.31,2371.21,2371.21,0
2011-07-06,2368.75,2383.77,2361.47,2378.58,2378.58,0
2011-07-07,2396.64,2418.99,2394.55,2412.89,2412.89,0
2011-07-08,2390.16,2405.92,2379.14,2405.89,2405.89,0
2011-07-11,2380.56,2392.09,2354.12,2362.0,2362.0,0
2011-07-12,2362.19,2366.35,2342.13,2343.79,2343.79,0
2011-07-13,2360.43,2377.34,2345.8,2352.43,2352.43,0
2011-07-14,2358.89,2370.72,2318.2,2325.06,2325.06,0
2011-07-15,2351.81,2357.36,2336.13,2356.67,2356.67,0
2011-07-18,2346.53,2354.56,2322.62,2344.01,2344.01,0
2011-07-19,2367.81,2400.58,2367.81,2398.17,2398.17,0
2011-07-20,2411.71,2412.39,2384.5,2387.8,2387.8,0
2011-07-21,2389.56,2417.13,2377.82,2404.24,2404.24,0
2011-07-22,2403.2,2432.84,2402.06,2429.5,2429.5,0
2011-07-25,2408.65,2437.42,2406.17,2424.15,2424.15,0
2011-07-26,2423.16,2438.44,2418.52,2429.45,2429.45,0
2011-07-27,2414.36,2416.22,2362.12,2367.16,2367.16,0
2011-07-28,2367.44,2401.25,2359.87,2371.77,2371.77,0
2011-07-29,2349.3,2388.24,2341.82,2362.81,2362.81,0
